Vertexes;Gr;GrL;GrLE;GrSD;GrSA;
98;0.9544851966416261;0.9067609368095448;0.9217852408307556;0.936367653557225;0.9235528060097216;
99;0.9161727349703641;0.8983911939034717;0.8941574936494496;0.9093988145639289;0.9288738357324301;
100;0.9272046589018302;0.8868552412645591;0.8868552412645591;0.923044925124792;0.9176372712146422;
101;0.9470855725506407;0.9115336916081025;0.9313766019016122;0.9388176932616784;0.9297230260438197;
102;0.9276867758689572;0.8977227327207351;0.8953256092688774;0.9436675988813424;0.930083899320815;
103;0.9238020424194815;0.9033778476040848;0.9073055773762765;0.9316575019638649;0.94344069128044;
104;0.9397356143079316;0.911741835147745;0.916796267496112;0.9292379471228616;0.9288491446345256;
105;0.9265707797123391;0.9038607115821348;0.9129447388342165;0.9386828160484482;0.9258137774413323;
106;0.9440118650352243;0.896551724137931;0.9117538005190953;0.9225064886911383;0.9247311827956989;
107;0.9194484760522497;0.8984034833091437;0.8998548621190131;0.93033381712627;0.9317851959361393;
108;0.9375221867234647;0.8981185658501952;0.9048633297834576;0.9286474973375932;0.9364572239971601;
109;0.9287958115183246;0.8890052356020942;0.9113438045375218;0.9336823734729494;0.93717277486911;
110;0.9286938635584505;0.8974974288652725;0.9019540623928693;0.9194377785395955;0.9245800479945149;
111;0.9222710375126733;0.9074011490368368;0.9053734369719499;0.9256505576208178;0.9452517742480567;
112;0.9220822281167109;0.8975464190981433;0.9041777188328912;0.9446286472148541;0.9127984084880637;
113;0.9250081512879035;0.9080534724486469;0.9165308118682752;0.9321812846429736;0.9360939028366482;
114;0.953443258971872;0.9191723246039444;0.9198189460071128;0.9414807630132558;0.9579696087940511;
115;0.934768841038632;0.9069031032298923;0.9278024065864471;0.9499683343888538;0.9468017732742242;
116;0.9392162912681271;0.9031163221228016;0.9077445232952792;0.9348966368404813;0.9302684356680037;
117;0.931804465902233;0.9082679541339771;0.9155099577549789;0.9378394689197345;0.9167169583584792;
118;0.9271424305762914;0.9104210212003583;0.9059420722603763;0.9319199761122723;0.9411764705882353;
119;0.9399881164587047;0.9263220439691028;0.9269162210338681;0.9518716577540107;0.9435531788472965;
120;0.9341611319665031;0.9009529309846953;0.9104822408316489;0.9402252382327462;0.9520646838001733;
121;0.9364178257167187;0.912006812375816;0.9210899801305705;0.937553221686063;0.9250638660232756;
122;0.9299665178571429;0.9045758928571429;0.9098772321428571;0.9397321428571429;0.9319196428571429;
123;0.926006528835691;0.9091403699673558;0.9020674646354734;0.9276387377584331;0.9341675734494015;
124;0.9228107532605803;0.8945967527282406;0.8964599414426404;0.9252062816076657;0.9260047910566942;
125;0.9336694083311223;0.900238790130008;0.9204032899973468;0.9278323162642611;0.9326081188644203;
126;0.920881971465629;0.8933852140077821;0.901686121919585;0.922697795071336;0.9180285343709468;
127;0.9459880550506362;0.9137886263308231;0.9241755388210854;0.9335237600623215;0.9548169306673592;
128;0.930492135971588;0.9051243023845763;0.9066463723997971;0.9330289193302892;0.9419076610857433;
129;0.924640555280119;0.9142290530490828;0.9092711948438275;0.932077342588002;0.9310857709469509;
130;0.9361238809581418;0.8964432615533511;0.9051536414226954;0.9366077909508831;0.9278974110815388;
131;0.9499270782693242;0.924161400097229;0.9319397180359748;0.948954788526981;0.9460379192999514;
132;0.933601134215501;0.9071361058601134;0.9059546313799622;0.9350189035916824;0.9260396975425331;
133;0.9340505144995322;0.9045837231057062;0.912067352666043;0.9153414405986904;0.9293732460243218;
134;0.9430687340893312;0.9095116871094654;0.9213145105299699;0.9426058782689193;0.9400601712566535;
135;0.9262921348314607;0.9038202247191012;0.9096629213483146;0.9352808988764045;0.9325842696629213;
136;0.924961033177466;0.9078156312625251;0.9053662881318192;0.9347584057002895;0.9340904030282787;
137;0.9094454072790294;0.8994800693240901;0.8890814558058926;0.9233102253032929;0.9293760831889082;
138;0.9290642518326865;0.9077188443294524;0.9105217766278568;0.9417852522639069;0.9407072013799052;
139;0.9315621679064825;0.9077577045696068;0.916259298618491;0.934537725823592;0.9392136025504783;
140;0.9220969089390142;0.9139515455304928;0.9055973266499582;0.9304511278195489;0.9283625730994152;
141;0.9413586619863721;0.9124509601486682;0.9207103035308692;0.9376419574643816;0.9359900887879413;
142;0.9255578093306288;0.9046653144016227;0.908316430020284;0.9320486815415822;0.9342799188640973;
143;0.9437474706596519;0.9101578308377175;0.9190611088628086;0.9368676649129907;0.9360582760016187;
144;0.9385132463424278;0.9015421115065243;0.907868722815342;0.9280347963621985;0.9252669039145908;
145;0.9429024583663759;0.9187153053132434;0.9179222839016653;0.9448850118953211;0.9353687549563838;
146;0.920550038197097;0.8968678380443086;0.9094728800611154;0.9167303284950343;0.921886936592819;
147;0.9440262497587338;0.9266550858907546;0.9312873962555491;0.9451843273499324;0.9509747153059255;
148;0.9381948370077257;0.9148294705106463;0.9204823817599397;0.9297154701337855;0.9327303561334087;
149;0.9413402635975496;0.9123816595507703;0.9324299238908483;0.933543716354186;0.9409689994431037;
150;0.9453240058910162;0.9138438880706922;0.927098674521355;0.9438512518409425;0.9504786450662739;
151;0.9272465334053664;0.9088780839186026;0.9146407347379795;0.9250855393481001;0.9344498469295877;
152;0.9359336392516767;0.9009883515707731;0.9101659018708084;0.9387575008824568;0.9269325803035652;
153;0.9333100558659218;0.9046787709497207;0.9113128491620112;0.9312150837988827;0.9368016759776536;
154;0.9408110440034513;0.9097497842968076;0.9197584124245038;0.9301121656600517;0.9318377911993098;
155;0.9322837311664127;0.9021499915354664;0.9143389199255121;0.9160318266463517;0.9312679871339089;
156;0.9237344954743547;0.9037881327522628;0.9047938317130405;0.9272544418370767;0.9294334562520952;
157;0.9194985153414714;0.9105905641702409;0.9036621577037282;0.9247773012207192;0.9158693500494887;
158;0.9328127541890353;0.8989751098096632;0.904668944200423;0.9284203676590207;0.9292337725719864;
159;0.9320388349514563;0.9110032362459547;0.9187702265372168;0.9391585760517799;0.9440129449838188;
160;0.9309683604985618;0.9050814956855225;0.9178651326302333;0.9269734739533397;0.9362416107382551;
161;0.9268904926262943;0.9017885158456228;0.9086915594603076;0.9253216190775023;0.9359899592092877;
162;0.9229454714929315;0.9074102842939258;0.9086530992698462;0.9403448811558179;0.9227901196209415;
163;0.9495641344956414;0.9193648816936488;0.925280199252802;0.9433374844333748;0.9461394769613948;
164;0.9270139309509389;0.9053603876438522;0.9086917019987886;0.9289824348879467;0.9368564506359782;
165;0.9377162629757786;0.9064239506544306;0.9271851963291711;0.9319993982247631;0.937415375357304;
166;0.9251470588235294;0.9083823529411764;0.9089705882352941;0.9236764705882353;0.9360294117647059;
167;0.928030303030303;0.9047202797202797;0.9137529137529138;0.9271561771561772;0.9353146853146853;
168;0.9499927525728367;0.9175242788809972;0.9210030439194086;0.9414407885200754;0.9346282069865198;
169;0.9371159068172074;0.9079605545233671;0.917393168500786;0.9256824353294268;0.9354008860940403;
170;0.9352112676056338;0.9063380281690141;0.9123943661971831;0.9226760563380282;0.9359154929577465;
171;0.9461732548359967;0.9186991869918699;0.9287917017101206;0.9358003924866835;0.9444911690496215;
172;0.9322545255074054;0.9104498080087767;0.9186780032912781;0.9345858475041141;0.9384256719692814;
173;0.9340211783871843;0.9106706489275047;0.9090415422210155;0.9285908226988868;0.930219929405376;
174;0.942552041092187;0.910786699107867;0.9233576642335767;0.9337658826709921;0.9394430927277643;
175;0.9297824055533307;0.9175010012014417;0.9169670270991856;0.9284474702976906;0.9332532372179949;
176;0.9413008989952406;0.9131411951348493;0.9255684822845055;0.939846641988366;0.9394500264410365;
177;0.9349297241020302;0.9156689224362311;0.9193128578865174;0.9359708485163977;0.9406559083810515;
178;0.9342409452864116;0.9089391215001285;0.9143334189571025;0.9329565887490368;0.934626252247624;
179;0.9399491094147583;0.916793893129771;0.9139949109414758;0.9407124681933843;0.9353689567430026;
180;0.9321397270564667;0.9082258670339302;0.9171153123826218;0.9248779266307751;0.9326405408789282;
181;0.9509063444108762;0.9206948640483383;0.9277442094662638;0.94662638469285;0.9446122860020141;
182;0.9269957343083486;0.9014015843997563;0.9113954905545399;0.935405240706886;0.9363802559414991;
183;0.9280367061096354;0.9116155517990824;0.9125815020526443;0.9234484424052162;0.9285196812364164;
184;0.9368078960038517;0.9233269138180067;0.9217621569571497;0.9396966779008185;0.9350024073182475;
185;0.9338705854467884;0.9056648494904006;0.9120644702536146;0.9296041716046457;0.9315003555344868;
186;0.9330030667610285;0.9207360226468507;0.9130691200754895;0.9313517338995047;0.9406699693323897;
187;0.9367588932806324;0.9109509416414787;0.9132759823296908;0.9335038363171355;0.9342013485235992;
188;0.9459894277177661;0.9194438060216042;0.9203631349115146;0.9398988738221099;0.9282923465869914;
189;0.9264872200859534;0.9090703460755485;0.9149513684686722;0.9276181859307849;0.9319158561411446;
190;0.9369856836884229;0.9170330289708037;0.9175966632848608;0.9323638823131553;0.9373238642768572;
191;0.9343203829455639;0.9207391739953245;0.9209618167650006;0.9367694534120005;0.9423355226539019;
192;0.9332010582010583;0.9163359788359788;0.92173721340388;0.939484126984127;0.9420194003527337;
193;0.9347258485639687;0.9112271540469974;0.9171018276762402;0.9364664926022629;0.9397302001740644;
194;0.9331258050665522;0.9123014169171318;0.9165951051953628;0.9238943752683555;0.9359167024474023;
195;0.9297083644909732;0.9136844354235658;0.9200940070505288;0.9371861980557633;0.9433821172951607;
196;0.936826537080076;0.9134798225227129;0.915592647369533;0.9303824212972744;0.935875765899007;
197;0.9179497778237057;0.9113361579001756;0.9045158623540354;0.9210499121628604;0.9245633977472357;
198;0.9348453608247422;0.910618556701031;0.9191752577319587;0.9321649484536082;0.9357731958762887;
199;0.9377686796315251;0.9142272262026612;0.9185261003070624;0.9381780962128966;0.9447287615148413;
200;0.9334344967121901;0.912797167425392;0.9180576631259484;0.9330298431967627;0.9375821952453212;
201;0.9387918924342765;0.916516154926751;0.9167168372466385;0.9377884808348385;0.9345775637166366;
202;0.9386618948205587;0.9151009046624913;0.9193756834675415;0.93677303906949;0.9396560294263844;
203;0.9318964668831808;0.9131975199291408;0.9240232260604271;0.9399665387265033;0.9372109044385395;
204;0.9384019370460048;0.9073123486682809;0.9168038740920097;0.9278450363196126;0.9315254237288135;
205;0.9307551355000482;0.9137814639791687;0.9176391165975504;0.9367344970585398;0.9353843186421062;
206;0.9246679316888046;0.9063567362428843;0.9088235294117647;0.9293168880455408;0.9329222011385199;
207;0.9370331852131984;0.9149097097475655;0.9253096341117519;0.9413822444927673;0.9389240805521415;
208;0.9257402766174696;0.9031838856400259;0.9042977814907639;0.9307528079457904;0.9302886846746495;
209;0.9302368615840119;0.9102516654330126;0.9165433012583272;0.9328275351591414;0.9287564766839378;
210;0.9316855162349508;0.9078803356439256;0.9089748267055819;0.92694272163444;0.939073330901131;
211;0.935064935064935;0.9132395382395382;0.9148629148629148;0.9282106782106783;0.9298340548340548;
212;0.9354664749236024;0.9140751393133202;0.9201869494876865;0.9355563544849901;0.9359158727305411;
213;0.9490628643171016;0.9201865303560219;0.9286162675993185;0.943144112635638;0.9415299076316025;
214;0.9354300272335939;0.908547834490029;0.9147852060089607;0.9336730211719231;0.9336730211719231;
215;0.9379370629370629;0.9188811188811189;0.9152097902097902;0.9356643356643357;0.9342657342657342;
216;0.9394887845592071;0.9211441488436793;0.9269692227438706;0.9356633628934098;0.9315771170231264;
217;0.944750430292599;0.9201376936316695;0.925645438898451;0.944750430292599;0.9399311531841652;
218;0.9337770950674177;0.9185014507595153;0.9171360300392558;0.9434203789042499;0.9398361495135689;
219;0.9447223399745655;0.9187791437049597;0.9253921153030945;0.936244171259008;0.9426875794828317;
220;0.9415568057771433;0.9190528171970779;0.9161978335712486;0.9323200940465194;0.9512973381476194;
221;0.9407012575997334;0.9200466394603148;0.9260431415007913;0.9400349795952361;0.9417006746064795;
222;0.9372340425531915;0.9175122749590835;0.9250409165302782;0.9363338788870704;0.9372340425531915;
223;0.9377633711507294;0.913938411669368;0.9213938411669368;0.9356564019448946;0.93322528363047;
224;0.9509964064031362;0.9260045736687357;0.9416857236197321;0.9531198954590003;0.9532015681149951;
225;0.9456077015643802;0.9207380665864421;0.926835138387485;0.9371038908945046;0.9440032089851584;
226;0.9392664337885043;0.9191013020006351;0.9174341060654176;0.9424420450936806;0.9429977770720864;
227;0.932892175943947;0.9086025690930323;0.9170105099260413;0.9304009342156481;0.9314908524717789;
228;0.9387264407042581;0.910726750950128;0.917241914217017;0.9332971379818507;0.9309702939579617;
229;0.9388318258470029;0.9147631457918136;0.9196688640196229;0.9394450406254791;0.9340794113138127;
230;0.9380814396827818;0.9142900716791216;0.9199328961415282;0.9411316150678664;0.9389202379136801;
231;0.9364406779661016;0.9182808716707022;0.9203995157384988;0.940677966101695;0.9373486682808717;
232;0.9427040084547444;0.92511512040462;0.9269268513625727;0.9424775420850003;0.9459500264210765;
233;0.9373884592504461;0.9196906603212374;0.9201368233194527;0.9364961332540155;0.9417013682331945;
234;0.9403051072297148;0.9183432824821284;0.9163534527231189;0.9429582135750608;0.9400840150342693;
235;0.9410857268787188;0.9271284801292882;0.9287445823844854;0.9402042165577021;0.9437302578417689;
236;0.9314128943758574;0.9161071402786802;0.9178398671576059;0.9358891054797488;0.9382716049382716;
237;0.9398118221647633;0.920132155426273;0.9234360410831;0.9300438123967536;0.9357897004955829;
238;0.938985228002569;0.9166488260900593;0.9274245343609505;0.9438378648397916;0.945122386355527;
239;0.9396820891285836;0.9249219415271076;0.9276185069543003;0.9433721260289526;0.9473460119216577;
240;0.9386670396531226;0.9172669417441779;0.917546681586125;0.9377578851667949;0.9348905517868382;
241;0.9346260387811635;0.9216066481994459;0.9242382271468144;0.9361495844875346;0.931994459833795;
242;0.9411237504308859;0.916028955532575;0.9257497414684591;0.9371251292657704;0.9387107893829714;
243;0.9405886379192334;0.923066392881588;0.929637234770705;0.9409993155373032;0.9416837782340862;
244;0.9340146182999458;0.9172983216025988;0.9213589604764483;0.9379399025446671;0.941797509474824;
245;0.9523229039685764;0.9280780170662333;0.9322768522280915;0.9440606799404037;0.9416226466206149;
246;0.9448280485352283;0.9221693369980559;0.9231078635114299;0.9495877187101964;0.9441576724542469;
247;0.949107380762057;0.9289901412203571;0.9292565947242206;0.9468425259792166;0.944710897948308;
248;0.9335598092376037;0.9163781276540145;0.9182726856993533;0.9333638204742928;0.9379368916182139;
249;0.9358600583090378;0.9126660187884678;0.9206997084548105;0.9348234531908002;0.9371558147068351;
250;0.9445375983490262;0.9188701147942732;0.9222236553592158;0.9388623758545079;0.9351218883013027;
251;0.9383299284984679;0.9182839632277835;0.9253064351378958;0.9357763023493361;0.9378192032686414;
252;0.9375674132352008;0.9203096250237929;0.9220227142947782;0.934395025696339;0.9410570395279487;
253;0.9328100470957614;0.9153532182103611;0.9203767660910518;0.936828885400314;0.9412244897959183;
254;0.9395587224201513;0.9204950309394337;0.9233077067316707;0.9393712107006688;0.9396837302331396;
255;0.9374228585534435;0.9132313009133547;0.9185386324364354;0.9377931374969144;0.9328560849173043;
256;0.9367383183293527;0.9162839120583012;0.919590911874579;0.9409639292057076;0.9408414477310307;
257;0.9407850558573958;0.9243025456321348;0.9247909163054758;0.9350467004456382;0.9411513338624016;
258;0.9378742967757546;0.923295626398887;0.921964793418426;0.9426531970237735;0.9309176698324361;
259;0.935503170994376;0.9151609429221013;0.9276056000957281;0.930956084719397;0.9407682182601412;
260;0.943705647325422;0.9202099111455663;0.9254576897847218;0.9463295366449997;0.9372055578746497;
261;0.9363491970115889;0.9129360550620624;0.9225836813930232;0.9317606918054003;0.9324666156832755;
262;0.9394383537550566;0.923667702409568;0.9230814328428212;0.9384416954915871;0.9388520841883098;
263;0.9435324251950169;0.9187332634765397;0.9280475026196298;0.9406217254628012;0.9371288857841426;
264;0.9447571519758603;0.9256078454128707;0.9285092554981721;0.9430163059246794;0.9432484187315036;
265;0.9395811877789221;0.9169241331960178;0.9203570202540337;0.9402677651905252;0.9340885684860968;
266;0.9383561643835616;0.9214611872146119;0.9203196347031963;0.943892694063927;0.9437214611872146;
267;0.9419409282700422;0.9194374120956399;0.9229254571026723;0.9380028129395218;0.9329395218002813;
268;0.9412225705329154;0.9206784594715629;0.9220219435736677;0.93948723690103;0.9398790864308105;
269;0.9421211107393778;0.9230511876881901;0.929630868740939;0.9423441507750642;0.9424556707929074;
270;0.9357848518111965;0.9152030735455543;0.9184961580680571;0.9343029637760702;0.9363336992316136;
271;0.9372978898328309;0.9188818854480679;0.9243628391340093;0.9370786516853933;0.9465058920252124;
272;0.9379819702400347;0.9191376126859998;0.9199522102747909;0.9395025524057782;0.9435212338438145;
273;0.9420289855072463;0.9199653904391089;0.9239671209171534;0.9412719013627514;0.9386761842959117;
274;0.938808201623238;0.9162217001281504;0.9184109354976506;0.9396625373771892;0.9435604442545921;
275;0.9427016645326505;0.9262697396500214;0.9276568501920615;0.9420614596670934;0.9451557831839522;
276;0.9436544991511036;0.9279499151103565;0.9327780135823429;0.9445564516129032;0.9446095076400679;
277;0.9443250327653997;0.9195806028833552;0.925557011795544;0.9415989515072084;0.942961992136304;
278;0.9475005229031583;0.9222443003555741;0.9344802342606149;0.9436310395314788;0.9465070069023217;
279;0.9405695418902187;0.9218943458522493;0.925918283120099;0.939331407346265;0.938712340074288;
280;0.9397842866635997;0.9175484332668814;0.922762357511629;0.9407555078464448;0.9410110923682462;
281;0.946133796698523;0.9253845760719579;0.9275310471712578;0.9453160934225993;0.943067409413809;
282;0.9490054800081186;0.9245991475542926;0.9263243352953116;0.9459610310533794;0.9477369596103106;
283;0.9378683448206973;0.9171910898012187;0.9208870242732994;0.9302766956348018;0.9380681250624313;
284;0.942735000248546;0.9177809812596311;0.9214594621464433;0.9420390714321221;0.9324451956057066;
285;0.9386497016323914;0.9192188193519751;0.9248409528036692;0.9383537998717759;0.9330275681806973;
286;0.9422130340618232;0.9243453435715692;0.9258220122071273;0.9398011419570782;0.9476274857255366;
287;0.9400039085401602;0.9292554230994724;0.928376001563416;0.939906195036154;0.9408833300762165;
288;0.9344744455159113;0.9150433944069432;0.9206846673095468;0.937367405978785;0.9385245901639344;
289;0.9442622950819672;0.928351012536162;0.929122468659595;0.940212150433944;0.9410800385728062;
290;0.9357832922902065;0.915135442318621;0.9182136768327335;0.9360674370145861;0.931663193786702;
291;0.9380927664794979;0.9153494078233378;0.9181805313075072;0.9393195866559713;0.939413957438777;
292;0.9404123129059587;0.9222912548244375;0.9262920079073708;0.9406005836392732;0.9419184787724748;
293;0.9384973249592928;0.916166550360549;0.9206327052802977;0.9363572923935799;0.9412886717841359;
294;0.9487467791051769;0.9295853829936753;0.9352073085031624;0.9524010306863434;0.9517451393769033;
295;0.9365123243492283;0.9224141902787376;0.9253628196268141;0.9405666897028334;0.93927666436305;
296;0.9431906614785992;0.9208514534218356;0.9311512932021058;0.9378805218585489;0.9373769741359579;
297;0.9395566883619316;0.9244458604524145;0.9249010058713759;0.9395566883619316;0.9467479859815211;
298;0.9358074673864147;0.9197031039136302;0.9248762932973459;0.9358074673864147;0.9367971210076473;
299;0.9451637471439451;0.9200752654450965;0.9256305721069844;0.9426548989740603;0.9414004748891178;
300;0.9408523308003377;0.9197884726480914;0.9257876727547438;0.9390747900279963;0.9352975158867707;
